Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Incomplete Rides,Incomplete Rides Reason,Ride Distance (KM),Driver Ratings,Customer Rating,Payment Method,Price_BND,Pickup ,Drop ,Driver ID,Platform Fee BND,Driver Earnings BND,Month,Year,Day of Week,On Time Arrival,Driver Shift Hours,Offer ID,Offer Sent Timestamp,Offer Result,Response Timestamp,Driver Session ID,Session Start,Session End,Request Timestamp,Driver Assigned Timestamp,Driver Arrival Timestamp,Pickup Timestamp,Dropoff Timestamp,Cancellation Timestamp,Pickup Lat,Pickup Lon,Dropoff Lat,Dropoff Lon,Fare Base,Distance Fee,Time Fee,Total Fare Authoritative,Fare ID,Invoice ID,Currency,Vehicle ID,Vehicle Active Flag,Marketplace Region,Estimated ETA at Assignment,Surge Region,Driver Acceptance Latency,Customer Signup Date,Data Quality Flag
2025-05-21,13:58:55,"""CNR4363142""",Completed,"""CID4559451""",Sedan,Tutong Town,Lambak,6.9,14.2,,1.0,Vehicle Breakdown,4.93,4.9,4.1,Card,31.11,Brunei-Muara,Brunei-Muara,Aiman Hakim,4.38,19.94,February,2024,Sunday,1.0,11.9,OFF-200146,2/18/2024 13:58,rejected,2/18/2024 13:58,SESS-93521,2/18/2024 10:58,2/18/2024 14:58,2/18/2024 13:58,2025-05-21 21:18:00,2025-05-21 21:23:00,2025-05-21 21:30:00,2025-05-21 21:42:00,,4.95034,114.9427,4.92638,114.97539,3.5,8.78,1.14,18.42,FQ-5217,INV-534343,BND,VEH-146,Yes,Brunei-Muara,6,Normal,11,6/17/2023,Pass
2025-05-12,21:05:39,"""CNR2033265""",Completed,"""CID6253371""",SUV,Lambak,Jerudong,12.9,12.7,,,,21.24,3.7,4.0,Online Banking,11.69,Tutong,Brunei-Muara,Syafiqah Yusof,2.11,8.07,December,2024,Friday,1.0,9.2,OFF-200003,12/6/2024 21:05,accepted,12/6/2024 21:05,SESS-20137,12/6/2024 18:05,12/6/2024 23:05,12/6/2024 21:05,2025-05-12 01:07:00,2025-05-12 01:08:00,2025-05-12 01:18:00,2025-05-12 01:41:00,,4.75247,114.65845,4.91681,114.91535,3.5,21.68,1.02,34.75,FQ-5423,INV-847066,BND,VEH-214,Yes,Belait,9,High Demand Zone,1,12/7/2023,Pass
2025-05-05,20:46:16,"""CNR5874746""",Cancelled by Driver,"""CID9596834""",SUV,Lambak,Jerudong,8.5,33.8,,,,24.06,4.8,4.9,Card,29.61,Belait,Brunei-Muara,Faisal Hakimi,6.02,21.9,June,2024,Sunday,1.0,9.9,OFF-200034,6/23/2024 20:45,accepted,6/23/2024 20:45,SESS-85181,6/23/2024 15:46,6/23/2024 22:46,6/23/2024 20:46,2025-05-05 16:05:00,2025-05-05 16:09:00,2025-05-05 16:18:00,2025-05-05 16:46:00,6/23/2024 20:54,4.66917,114.28965,4.89813,114.86034,3.5,3.92,2.7,15.12,FQ-8476,INV-245076,BND,VEH-126,Yes,Tutong,9,Normal,13,12/8/2023,Pass
2025-05-23,20:22:11,"""CNR7665294""",Completed,"""CID5596375""",Sedan,Jerudong,Serusop,3.1,22.3,,,,5.03,5.0,4.3,Dart Wallet,25.11,Brunei-Muara,Belait,Fadhil Junaidi,6.23,17.84,November,2024,Friday,1.0,7.6,OFF-200191,11/29/2024 20:21,accepted,11/29/2024 20:21,SESS-29233,11/29/2024 15:22,11/29/2024 22:22,11/29/2024 20:22,2025-05-23 17:32:00,2025-05-23 17:36:00,2025-05-23 17:44:00,2025-05-23 17:56:00,11/29/2024 20:24,4.86634,114.86194,4.61182,114.16108,3.5,3.92,1.78,10.2,FQ-8230,INV-513393,BND,VEH-642,Yes,Brunei-Muara,13,Normal,6,9/21/2023,Pass
2025-05-06,11:03:06,"""CNR1752210""",Completed,"""CID3897629""",Premium,Serusop,Muara,4.4,30.3,,,,13.32,4.2,3.5,Card,34.4,Brunei-Muara,Belait,,4.02,27.2,February,2024,Thursday,,5.3,OFF-200048,2/8/2024 11:02,accepted,2/8/2024 11:02,SESS-16338,2/8/2024 8:03,2/8/2024 13:03,2/8/2024 11:03,2025-05-06 22:14:00,2025-05-06 22:16:00,2025-05-06 22:19:00,2025-05-06 22:25:00,,4.85678,114.96516,4.68926,114.35637,3.5,3.92,2.42,9.84,FQ-5275,INV-419149,BND,VEH-510,Yes,Belait,11,Normal,12,5/28/2023,Pass
2025-05-14,14:44:07,"""CNR3009174""",Completed,"""CID4686557""",Premium,Lumut,Jerudong,10.2,11.3,,,,22.88,4.9,3.8,Cash,24.36,Brunei-Muara,Belait,Syafiqah Yusof,5.8,19.38,January,2024,Saturday,0.0,9.9,OFF-200016,1/13/2024 14:43,accepted,1/13/2024 14:43,SESS-20137,1/13/2024 11:44,1/13/2024 17:44,1/13/2024 14:44,2025-05-14 01:05:00,2025-05-14 01:10:00,2025-05-14 01:12:00,2025-05-14 01:23:00,1/13/2024 14:48,4.9107,114.89467,4.57992,114.32022,3.5,3.92,0.9,10.4,FQ-5713,INV-816454,BND,VEH-214,Yes,Brunei-Muara,4,High Demand Zone,7,11/2/2023,Pass
2025-05-06,14:16:33,"""CNR9623602""",Cancelled by Driver,"""CID9192664""",SUV,Sengkurong,Sengkurong,4.7,23.2,,,,17.77,3.9,3.8,Card,6.17,Brunei-Muara,Belait,Awangku Mohd,0.82,3.72,March,2024,Monday,1.0,8.0,OFF-200171,3/11/2024 14:15,accepted,3/11/2024 14:16,SESS-35925,3/11/2024 12:16,3/11/2024 15:16,3/11/2024 14:16,2025-05-06 21:17:00,2025-05-06 21:19:00,2025-05-06 21:22:00,2025-05-06 21:28:00,,4.94485,114.85971,4.54751,114.1511,3.5,5.83,1.86,21.78,FQ-5630,INV-210043,BND,VEH-727,Yes,Tutong,10,High Demand Zone,10,7/26/2023,Pass
2025-05-29,10:28:25,"""CNR3519392""",Completed,"""CID4330172""",Compact,Sengkurong,Lambak,2.4,43.6,,,,13.3,4.0,4.6,Cash,34.4,Brunei-Muara,Belait,Farhana Yusof,5.54,25.06,March,2024,Sunday,1.0,10.4,OFF-200157,3/24/2024 10:28,accepted,3/24/2024 10:28,SESS-31967,3/24/2024 8:28,3/24/2024 12:28,3/24/2024 10:28,2025-05-29 16:50:00,2025-05-29 16:55:00,2025-05-29 17:00:00,2025-05-29 17:11:00,,4.85539,114.92572,4.62118,114.16166,3.5,1.65,3.49,11.8,FQ-8281,INV-481805,BND,VEH-674,Yes,Temburong,11,High Demand Zone,3,1/28/2023,Pass
2025-05-15,11:28:33,"""CNR1941394""",Cancelled,"""CID6286517""",Sedan,Bangar,Kiulap,6.3,31.1,,,,14.25,3.8,4.8,Online Banking,15.31,Belait,Brunei-Muara,Faisal Hakimi,3.11,12.0,February,2024,Wednesday,1.0,11.7,OFF-200045,2/7/2024 11:27,accepted,2/7/2024 11:27,SESS-85181,2/7/2024 9:28,2/7/2024 12:28,2/7/2024 11:28,2025-05-15 03:21:00,2025-05-15 03:24:00,2025-05-15 03:33:00,2025-05-15 03:46:00,,4.68402,114.39582,4.85542,114.96918,3.5,8.2,2.49,22.28,FQ-6778,INV-391132,BND,VEH-126,Yes,Tutong,14,High Demand Zone,9,12/26/2023,Pass
2025-05-14,17:37:07,"""CNR6403761""",Completed,"""CID4335550""",Sedan,Sengkurong,Lambak,4.6,32.9,1.0,,,20.1,4.4,4.1,Dart Wallet,17.02,Belait,Belait,Haji Ramli,2.07,10.57,May,2024,Thursday,0.0,9.3,OFF-200116,5/9/2024 17:36,rejected,5/9/2024 17:36,SESS-68895,5/9/2024 13:37,5/9/2024 18:37,5/9/2024 17:37,2025-05-14 09:48:00,2025-05-14 09:49:00,2025-05-14 09:54:00,2025-05-14 10:26:00,5/9/2024 17:43,4.56322,114.35532,4.52656,114.19165,3.5,3.92,2.63,12.05,FQ-5044,INV-648494,BND,VEH-355,Yes,Temburong,6,Normal,11,5/25/2023,Pass
2025-05-04,14:52:48,"""CNR8894376""",Completed,"""CID3051177""",Compact,Mentiri,Berakas,12.8,14.5,,,,9.08,4.7,3.9,Cash,26.21,Brunei-Muara,Brunei-Muara,Haji Ramli,4.91,20.4,May,2024,Thursday,1.0,10.6,OFF-200005,5/30/2024 14:51,rejected,5/30/2024 14:52,SESS-68895,5/30/2024 9:52,5/30/2024 15:52,5/30/2024 14:52,2025-05-04 23:53:00,2025-05-04 23:56:00,2025-05-04 23:59:00,2025-05-05 00:14:00,,4.9457,114.87944,4.90929,114.97515,3.5,10.93,1.16,15.59,FQ-5230,INV-964154,BND,VEH-355,Yes,Belait,4,Normal,5,10/1/2023,Pass
2025-05-21,14:41:56,"""CNR3422152""",Completed,"""CID9604726""",Sedan,Serusop,Jangsak,13.5,42.5,,,,19.22,3.6,3.6,Cash,18.91,Tutong,Brunei-Muara,Siti Aminah,2.17,11.98,December,2024,Thursday,0.0,11.0,OFF-200098,12/26/2024 14:41,rejected,12/26/2024 14:41,SESS-19622,12/26/2024 9:41,12/26/2024 17:41,12/26/2024 14:41,2025-05-21 12:10:00,2025-05-21 12:14:00,2025-05-21 12:22:00,2025-05-21 12:57:00,,4.71618,114.76674,4.86274,114.94378,3.5,12.76,3.4,26.57,FQ-7001,INV-280068,BND,VEH-614,Yes,Tutong,11,High Demand Zone,14,1/29/2023,Pass
2025-05-22,11:54:01,"""CNR5104565""",Completed,"""CID1463708""",Compact,Jerudong,Bandar Seri Begawan,12.3,39.4,,,,15.22,4.3,4.8,Dart Wallet,24.19,Tutong,Brunei-Muara,Aiman Hakim,3.67,16.1,June,2024,Tuesday,0.0,8.3,OFF-200123,6/18/2024 11:53,accepted,6/18/2024 11:53,SESS-93521,6/18/2024 9:54,6/18/2024 14:54,6/18/2024 11:54,2025-05-22 00:02:00,2025-05-22 00:04:00,2025-05-22 00:11:00,2025-05-22 00:40:00,,4.77393,114.7443,4.9316,114.86791,3.5,6.15,3.15,17.0,FQ-8434,INV-155340,BND,VEH-146,Yes,Tutong,11,High Demand Zone,6,12/8/2023,Pass
2025-05-31,14:08:13,"""CNR8483311""",Completed,"""CID5335612""",Compact,Rimba,Jangsak,14.7,36.8,1.0,,,25.95,3.7,4.2,Cash,20.81,Brunei-Muara,Brunei-Muara,Khairul Anuar,4.28,14.06,March,2024,Thursday,0.0,8.3,OFF-200036,3/7/2024 14:07,accepted,3/7/2024 14:08,SESS-78148,3/7/2024 12:08,3/7/2024 16:08,3/7/2024 14:08,2025-05-31 01:15:00,2025-05-31 01:19:00,2025-05-31 01:27:00,2025-05-31 01:39:00,3/7/2024 14:16,4.87607,114.91628,4.89107,114.95041,3.5,3.92,2.94,16.54,FQ-8173,INV-250204,BND,VEH-476,Yes,Tutong,12,High Demand Zone,13,10/17/2023,Pass
2025-05-23,6:20:31,"""CNR3315619""",Cancelled,"""CID6044362""",SUV,Lumut,Bangar,11.7,38.4,,,,29.16,4.0,5.0,Cash,18.83,Belait,Brunei-Muara,Khairul Anuar,2.88,14.2,May,2024,Friday,1.0,5.8,OFF-200023,5/10/2024 6:20,accepted,5/10/2024 6:20,SESS-78148,5/10/2024 4:20,5/10/2024 7:20,5/10/2024 6:20,2025-05-23 12:17:00,2025-05-23 12:22:00,2025-05-23 12:31:00,2025-05-23 12:43:00,,4.5651,114.29867,4.94541,114.94941,3.5,12.37,3.07,28.67,FQ-9621,INV-893919,BND,VEH-476,Yes,Temburong,12,High Demand Zone,11,3/13/2023,Pass
2025-05-01,11:35:20,"""CNR3950515""",Completed,"""CID9062603""",Sedan,Mentiri,Rimba,8.2,14.2,1.0,,,2.64,3.6,4.0,Dart Wallet,16.18,Brunei-Muara,Belait,Abdul Rahman,2.19,10.7,December,2024,Thursday,1.0,8.1,OFF-200092,12/26/2024 11:34,accepted,12/26/2024 11:34,SESS-85776,12/26/2024 6:35,12/26/2024 12:35,12/26/2024 11:35,2025-05-01 17:52:00,2025-05-01 17:55:00,2025-05-01 18:02:00,2025-05-01 18:15:00,12/26/2024 11:44,4.90952,114.9285,4.53955,114.11603,3.5,3.92,1.14,15.7,FQ-9328,INV-348133,BND,VEH-428,Yes,Brunei-Muara,11,High Demand Zone,3,1/1/2023,Pass
2025-05-23,11:28:33,"""CNR1941394""",Cancelled,"""CID6286517""",Premium,Gadong,Bangar,6.3,31.1,,,,27.14,5.0,4.4,Cash,21.18,Belait,Brunei-Muara,Faisal Hakimi,4.33,14.12,February,2024,Wednesday,1.0,11.7,OFF-200045,2/7/2024 11:27,rejected,2/7/2024 11:27,SESS-85181,2/7/2024 9:28,2/7/2024 12:28,2/7/2024 11:28,2025-05-23 02:49:00,2025-05-23 02:52:00,2025-05-23 02:55:00,2025-05-23 03:19:00,,4.68402,114.39582,4.85542,114.96918,3.5,8.2,2.49,22.28,FQ-6778,INV-391132,BND,VEH-126,Yes,Belait,14,High Demand Zone,9,12/26/2023,Pass
2025-05-13,17:05:41,"""CNR9229091""",Completed,"""CID2105258""",Compact,Berakas,Mentiri,12.2,20.5,,,,13.64,4.8,4.7,Online Banking,14.63,Brunei-Muara,Brunei-Muara,Ibrahim Daud,3.32,10.6,October,2024,Wednesday,1.0,9.1,OFF-200180,10/2/2024 17:04,accepted,10/2/2024 17:04,SESS-97398,10/2/2024 13:05,10/2/2024 18:05,10/2/2024 17:05,2025-05-13 18:17:00,2025-05-13 18:21:00,2025-05-13 18:24:00,2025-05-13 18:49:00,10/2/2024 17:13,4.96821,114.93056,4.87758,114.91649,3.5,3.92,1.64,10.32,FQ-9129,INV-854465,BND,VEH-819,Yes,Brunei-Muara,12,High Demand Zone,10,8/5/2023,Pass
2025-05-18,6:18:50,"""CNR3626259""",Completed,"""CID1114091""",Sedan,Muara,Bandar Seri Begawan,12.5,41.0,,,,16.4,4.7,3.6,Online Banking,21.13,Brunei-Muara,Brunei-Muara,,3.21,14.93,August,2024,Wednesday,,8.4,OFF-200094,8/14/2024 6:18,accepted,8/14/2024 6:18,SESS-16338,8/14/2024 2:18,8/14/2024 9:18,8/14/2024 6:18,2025-05-18 06:13:00,2025-05-18 06:16:00,2025-05-18 06:18:00,2025-05-18 06:39:00,,4.86875,114.89987,4.95623,114.97711,3.5,3.92,3.28,12.7,FQ-9945,INV-209040,BND,VEH-510,Yes,Temburong,12,Normal,5,1/15/2023,Pass
2025-05-17,14:41:56,"""CNR3422152""",Completed,"""CID9604726""",Compact,Rimba,Tutong Town,13.5,42.5,,,,7.18,4.9,4.2,Card,21.46,Tutong,Brunei-Muara,Siti Aminah,4.54,18.04,December,2024,Thursday,0.0,11.0,OFF-200098,12/26/2024 14:41,accepted,12/26/2024 14:41,SESS-19622,12/26/2024 9:41,12/26/2024 17:41,12/26/2024 14:41,2025-05-17 09:18:00,2025-05-17 09:20:00,2025-05-17 09:27:00,2025-05-17 10:06:00,,4.71618,114.76674,4.86274,114.94378,3.5,12.76,3.4,26.57,FQ-7001,INV-280068,BND,VEH-614,Yes,Temburong,11,High Demand Zone,14,1/29/2023,Pass
2025-05-18,14:53:05,"""CNR9806462""",Completed,"""CID3361602""",SUV,Sengkurong,Jangsak,14.3,42.5,,,,12.9,4.8,4.5,Card,30.01,Brunei-Muara,Belait,Dayangku Siti,7.1,24.46,April,2024,Saturday,0.0,7.0,OFF-200187,4/6/2024 14:52,accepted,4/6/2024 14:52,SESS-38322,4/6/2024 12:53,4/6/2024 17:53,4/6/2024 14:53,2025-05-18 19:47:00,2025-05-18 19:52:00,2025-05-18 19:54:00,2025-05-18 20:26:00,4/6/2024 15:00,4.90633,114.94813,4.66645,114.22783,3.5,3.92,3.4,16.02,FQ-8440,INV-511256,BND,VEH-618,Yes,Belait,4,High Demand Zone,6,9/25/2023,Pass
2025-05-09,11:37:57,"""CNR5547305""",Completed,"""CID8378248""",Sedan,Rimba,Muara,4.0,41.7,1.0,,,24.99,4.5,4.2,Card,10.86,Brunei-Muara,Tutong,Abdul Rahman,2.0,7.78,May,2024,Tuesday,1.0,6.4,OFF-200115,5/14/2024 11:37,accepted,5/14/2024 11:37,SESS-85776,5/14/2024 6:37,5/14/2024 12:37,5/14/2024 11:37,2025-05-09 09:30:00,2025-05-09 09:35:00,2025-05-09 09:41:00,2025-05-09 09:56:00,5/14/2024 11:39,4.96478,114.90201,4.66991,114.71213,3.5,3.92,3.34,11.76,FQ-9082,INV-124354,BND,VEH-428,Yes,Belait,5,Normal,5,6/6/2023,Pass
2025-05-02,16:10:39,"""CNR5577217""",Cancelled,"""CID8907160""",SUV,Tutong Town,Bangar,12.7,11.8,,,,27.0,4.9,3.6,Cash,4.77,Belait,Brunei-Muara,Nurul Izzah,0.69,3.24,January,2024,Sunday,1.0,9.7,OFF-200190,1/7/2024 16:10,accepted,1/7/2024 16:10,SESS-35224,1/7/2024 14:10,1/7/2024 19:10,1/7/2024 16:10,2025-05-02 06:05:00,2025-05-02 06:06:00,2025-05-02 06:10:00,2025-05-02 06:32:00,,4.57503,114.32022,4.93087,114.86864,3.5,21.26,0.94,32.12,FQ-6966,INV-183163,BND,VEH-204,Yes,Tutong,11,High Demand Zone,4,1/14/2023,Pass
2025-05-29,13:13:54,"""CNR3596717""",Cancelled,"""CID8580939""",Sedan,Jerudong,Tutong Beach,13.7,25.9,,,,4.55,4.1,4.4,Online Banking,10.62,Brunei-Muara,Tutong,Mustafa Kamal,1.59,8.51,February,2024,Sunday,1.0,11.8,OFF-200159,2/4/2024 13:13,accepted,2/4/2024 13:13,SESS-19846,2/4/2024 9:13,2/4/2024 16:13,2/4/2024 13:13,2025-05-29 11:32:00,2025-05-29 11:34:00,2025-05-29 11:42:00,2025-05-29 11:52:00,2/4/2024 13:21,4.8933,114.97365,4.83844,114.76267,3.5,3.92,2.07,9.49,FQ-7476,INV-342528,BND,VEH-726,Yes,Belait,12,Normal,2,7/29/2023,Pass
2025-05-24,20:28:37,"""CNR5239998""",Cancelled,"""CID1535942""",Premium,Lambak,Berakas,8.7,30.6,,,,2.62,4.3,3.7,Dart Wallet,30.61,Belait,Brunei-Muara,Ahmad Zaki,6.27,22.45,April,2024,Wednesday,1.0,7.2,OFF-200160,4/24/2024 20:27,accepted,4/24/2024 20:27,SESS-75925,4/24/2024 15:28,4/24/2024 21:28,4/24/2024 20:28,2025-05-24 23:08:00,2025-05-24 23:10:00,2025-05-24 23:15:00,2025-05-24 23:47:00,,4.51696,114.13943,4.8616,114.86799,3.5,16.78,2.45,23.73,FQ-6399,INV-765728,BND,VEH-696,Yes,Brunei-Muara,8,Normal,13,7/17/2023,Pass
2025-05-16,3:53:28,"""CNR5222189""",Completed,"""CID1300727""",Sedan,Sengkurong,Kuala Belait,8.1,33.7,,,,12.16,4.5,4.9,Cash,11.1,Belait,Brunei-Muara,Ibrahim Daud,2.28,8.43,August,2024,Monday,0.0,10.8,OFF-200066,8/19/2024 3:52,accepted,8/19/2024 3:52,SESS-97398,8/18/2024 22:53,8/19/2024 4:53,8/19/2024 3:53,2025-05-16 21:08:00,2025-05-16 21:11:00,2025-05-16 21:15:00,2025-05-16 21:37:00,,4.55687,114.10796,4.90694,114.94762,3.5,4.61,2.7,12.81,FQ-9266,INV-235946,BND,VEH-819,Yes,Temburong,13,Normal,11,11/14/2023,Pass
2025-05-18,14:27:41,"""CNR7498137""",Completed,"""CID9299897""",Sedan,Tutong Town,Kuala Belait,12.3,38.7,,,,5.65,4.5,4.7,Card,30.5,Brunei-Muara,Brunei-Muara,Faisal Hakimi,4.5,21.65,January,2024,Friday,1.0,8.5,OFF-200127,1/12/2024 14:26,accepted,1/12/2024 14:26,SESS-85181,1/12/2024 11:27,1/12/2024 16:27,1/12/2024 14:27,2025-05-18 07:45:00,2025-05-18 07:46:00,2025-05-18 07:54:00,2025-05-18 08:27:00,,4.89756,114.89802,4.93703,114.92727,3.5,1.57,3.1,8.71,FQ-7692,INV-195013,BND,VEH-126,Yes,Temburong,13,High Demand Zone,10,6/16/2023,Pass
2025-05-26,17:08:52,"""CNR5848927""",Completed,"""CID2730208""",Sedan,Mentiri,Mata-Mata,14.8,10.8,1.0,,,18.46,3.5,4.2,Card,14.26,Brunei-Muara,Belait,Nurul Izzah,3.0,11.46,July,2024,Sunday,0.0,8.4,OFF-200017,7/28/2024 17:08,accepted,7/28/2024 17:08,SESS-35224,7/28/2024 15:08,7/28/2024 20:08,7/28/2024 17:08,2025-05-26 01:04:00,2025-05-26 01:08:00,2025-05-26 01:17:00,2025-05-26 01:27:00,7/28/2024 17:14,4.92573,114.91474,4.63119,114.21445,3.5,3.92,0.86,5.78,FQ-8663,INV-788987,BND,VEH-204,Yes,Temburong,13,Normal,8,4/18/2023,Pass
2025-05-02,17:49:20,"""CNR4918246""",Cancelled by Driver,"""CID2808277""",Premium,Rimba,Berakas,6.0,10.7,,,,8.24,3.7,4.5,Online Banking,6.55,Tutong,Belait,Mohd Hafiz,1.41,5.1,April,2024,Monday,0.0,6.6,OFF-200024,4/8/2024 17:49,accepted,4/8/2024 17:49,SESS-37455,4/8/2024 15:49,4/8/2024 19:49,4/8/2024 17:49,2025-05-02 20:30:00,2025-05-02 20:32:00,2025-05-02 20:41:00,2025-05-02 20:57:00,,4.82489,114.71429,4.64969,114.34022,3.5,16.98,0.86,33.01,FQ-6504,INV-669462,BND,VEH-678,Yes,Brunei-Muara,5,High Demand Zone,6,1/6/2024,Pass
2025-05-20,18:36:15,"""CNR1590185""",Completed,"""CID8780721""",Premium,Tutong Town,Lambak,4.4,39.1,,,,6.27,3.8,4.8,Online Banking,16.26,Brunei-Muara,Belait,Ridhwan Bakar,3.93,13.32,January,2024,Wednesday,1.0,10.5,OFF-200053,1/17/2024 18:35,accepted,1/17/2024 18:35,SESS-20959,1/17/2024 16:36,1/17/2024 21:36,1/17/2024 18:36,2025-05-20 21:13:00,2025-05-20 21:17:00,2025-05-20 21:26:00,2025-05-20 21:51:00,,4.85942,114.88967,4.58792,114.20926,3.5,3.51,3.13,15.18,FQ-5150,INV-947070,BND,VEH-504,Yes,Belait,4,High Demand Zone,9,3/23/2023,Pass
2025-05-31,18:22:17,"""CNR2591553""",Cancelled,"""CID8719421""",SUV,Berakas,Tutong Town,11.2,10.6,,,,5.33,3.5,4.4,Cash,22.21,Brunei-Muara,Brunei-Muara,Mohd Hafiz,2.79,18.65,June,2024,Saturday,0.0,4.7,OFF-200057,6/1/2024 18:21,rejected,6/1/2024 18:21,SESS-37455,6/1/2024 13:22,6/1/2024 20:22,6/1/2024 18:22,2025-05-31 00:53:00,2025-05-31 00:54:00,2025-05-31 00:59:00,2025-05-31 01:39:00,,4.91962,114.9778,4.86975,114.96503,3.5,13.64,0.85,25.49,FQ-7803,INV-510877,BND,VEH-678,Yes,Temburong,10,High Demand Zone,8,7/5/2023,Pass
2025-05-17,3:53:28,"""CNR5222189""",Cancelled,"""CID1300727""",Premium,Berakas,Berakas,8.1,33.7,,,,25.83,4.5,3.9,Online Banking,7.17,Belait,Brunei-Muara,Ibrahim Daud,1.79,5.38,August,2024,Monday,0.0,10.8,OFF-200066,8/19/2024 3:52,rejected,8/19/2024 3:52,SESS-97398,8/18/2024 22:53,8/19/2024 4:53,8/19/2024 3:53,2025-05-17 13:39:00,2025-05-17 13:40:00,2025-05-17 13:49:00,2025-05-17 14:23:00,,4.55687,114.10796,4.90694,114.94762,3.5,4.61,2.7,12.81,FQ-9266,INV-235946,BND,VEH-819,Yes,Belait,13,Normal,11,11/14/2023,Pass
2025-05-14,16:02:47,"""CNR7028693""",Cancelled by Driver,"""CID5551104""",SUV,Muara,Jangsak,12.2,22.2,,,,14.6,3.8,4.1,Online Banking,5.74,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,1.41,4.69,September,2024,Monday,1.0,7.0,OFF-200103,9/9/2024 16:01,rejected,9/9/2024 16:01,SESS-20959,9/9/2024 13:02,9/9/2024 17:02,9/9/2024 16:02,2025-05-14 05:21:00,2025-05-14 05:24:00,2025-05-14 05:26:00,2025-05-14 05:40:00,,4.8998,114.92244,4.96698,114.9224,3.5,5.6,1.78,13.82,FQ-7728,INV-412885,BND,VEH-504,Yes,Tutong,8,High Demand Zone,10,7/23/2023,Pass
2025-05-13,21:33:57,"""CNR4549763""",Completed,"""CID7659002""",Sedan,Bangar,Kiulap,11.0,28.7,,,,29.91,4.6,4.4,Online Banking,32.06,Tutong,Belait,Syafiqah Yusof,7.86,26.76,June,2024,Wednesday,1.0,11.1,OFF-200173,6/26/2024 21:33,rejected,6/26/2024 21:33,SESS-20137,6/26/2024 18:33,6/27/2024 0:33,6/26/2024 21:33,2025-05-13 22:20:00,2025-05-13 22:21:00,2025-05-13 22:27:00,2025-05-13 23:10:00,,4.82413,114.71252,4.55719,114.33598,3.5,17.71,2.3,31.89,FQ-6080,INV-849475,BND,VEH-214,Yes,Brunei-Muara,6,High Demand Zone,13,6/1/2023,Pass
2025-05-02,6:20:31,"""CNR3315619""",Completed,"""CID6044362""",Sedan,Sengkurong,Serusop,11.7,38.4,,,,27.98,4.3,4.0,Card,19.12,Belait,Brunei-Muara,Khairul Anuar,2.29,15.67,May,2024,Friday,1.0,5.8,OFF-200023,5/10/2024 6:20,accepted,5/10/2024 6:20,SESS-78148,5/10/2024 4:20,5/10/2024 7:20,5/10/2024 6:20,2025-05-02 00:05:00,2025-05-02 00:08:00,2025-05-02 00:16:00,2025-05-02 00:53:00,,4.5651,114.29867,4.94541,114.94941,3.5,12.37,3.07,28.67,FQ-9621,INV-893919,BND,VEH-476,Yes,Temburong,12,High Demand Zone,11,3/13/2023,Pass
2025-05-05,11:30:11,"""CNR4645249""",Completed,"""CID5962991""",Compact,Tutong Town,Sengkurong,10.9,20.2,,,,13.64,4.9,4.2,Online Banking,19.54,Brunei-Muara,Brunei-Muara,Mohd Hafiz,4.11,12.53,November,2024,Monday,1.0,11.8,OFF-200113,11/25/2024 11:29,accepted,11/25/2024 11:29,SESS-37455,11/25/2024 7:30,11/25/2024 12:30,11/25/2024 11:30,2025-05-05 08:03:00,2025-05-05 08:05:00,2025-05-05 08:07:00,2025-05-05 08:32:00,,4.95986,114.91957,4.96214,114.86915,3.5,5.53,1.62,12.65,FQ-6461,INV-161985,BND,VEH-678,Yes,Temburong,13,Normal,9,11/5/2023,Pass
2025-05-18,9:11:33,"""CNR2416214""",Cancelled,"""CID1397558""",SUV,Kiulap,Muara,11.7,23.1,,,,14.55,4.2,4.2,Cash,8.23,Brunei-Muara,Brunei-Muara,Siti Aminah,1.93,5.18,March,2024,Friday,0.0,5.8,OFF-200031,3/29/2024 9:10,accepted,3/29/2024 9:10,SESS-19622,3/29/2024 4:11,3/29/2024 10:11,3/29/2024 9:11,2025-05-18 21:36:00,2025-05-18 21:38:00,2025-05-18 21:40:00,2025-05-18 22:13:00,,4.92683,114.93766,4.88988,114.87956,3.5,8.46,1.85,20.72,FQ-6711,INV-209265,BND,VEH-614,Yes,Belait,5,High Demand Zone,14,7/14/2023,Pass
2025-05-23,2:51:22,"""CNR6778932""",Completed,"""CID8872225""",Sedan,Jerudong,Sengkurong,14.5,21.9,,,,22.75,3.8,4.5,Card,29.72,Tutong,Tutong,Nurul Izzah,5.48,23.94,January,2024,Wednesday,1.0,8.4,OFF-200174,1/3/2024 2:50,accepted,1/3/2024 2:50,SESS-35224,1/3/2024 0:51,1/3/2024 3:51,1/3/2024 2:51,2025-05-23 17:21:00,2025-05-23 17:22:00,2025-05-23 17:31:00,2025-05-23 18:05:00,,4.71025,114.76064,4.66094,114.78991,3.5,11.45,1.75,14.2,FQ-7333,INV-418725,BND,VEH-204,Yes,Belait,8,Normal,1,3/2/2023,Pass
